,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEUK-EP ZOCK MONTAGNE-Provision of 60 desks(of project N° 3-40-00-226-235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"1,800",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411202222,,,"Commune de DIBANG  :  Construction, agrandissement, réhabilitation de bâtiments destinés à des salles de classe et autres",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"16,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"DIBANG COUNCIL  :  Construction, extension, rehabilitation of buildings for classrooms and other structures for educati",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIBANG-EP BOMB LISSOM-Construction de 2 salles de classe(du Projet N° 2-30-01-203-648),,,,,,,,,,"16,000",,,,NYONG ET KELLE,,DIBANG,,Commune de DIBANG,,DIBANG,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIBANG-EP BOMB LISSOM-Construction of two classrooms(of project N° 2-30-01-203-648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"16,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411202243,,,"Commune de DIBANG  :  Acquisition, installations et rénovations des plomberies et sanitaires",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"3,500",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"DIBANG COUNCIL  :  Purchase, installation and renovation of plumbing and toilets",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIBANG-EP NDOUPE-Construction d''un(e) Blocs Latrines(du Projet N° 2-30-01-203-003),,,,,,,,,,"3,500",,,,NYONG ET KELLE,,DIBANG,,Commune de DIBANG,,DIBANG,,,,,RT,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIBANG-EP NDOUPE-Construction of a bloc of latrines(of project N° 2-30-01-203-003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"3,500",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411202261,,,Commune de DIBANG  :  Achats de mobiliers de bureau,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,250,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,DIBANG COUNCIL  :  Purchase of office furniture,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIBANG-EP BOMB LISSOM-Equipement en bureau de maître (2)(du Projet N° 3-40-00-226-239),,,,,,,,,,250,,,,NYONG ET KELLE,,DIBANG,,Commune de DIBANG,,DIBANG,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIBANG-EP BOMB LISSOM- Provision of a teacher desk (2)(of project N° 3-40-00-226-239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411202270,,,Commune de DIBANG  :  Achats de matériels pédagogiques,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"1,800",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,DIBANG COUNCIL  :  Purchase of teaching aids,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIBANG-EP BOMB LISSOM-Equipement en tables bancs (60)(du Projet N° 3-40-00-226-235),,,,,,,,,,"1,800",,,,NYONG ET KELLE,,DIBANG,,Commune de DIBANG,,DIBANG,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIBANG-EP BOMB LISSOM-Provision of 60 desks(of project N° 3-40-00-226-235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"1,800",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411242222,,,"Commune de EBEBDA  :  Construction, agrandissement, réhabilitation de bâtiments destinés à des salles de classe et autres",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"32,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"EBEBDA COUNCIL  :  Construction, extension, rehabilitation of buildings for classrooms and other structures for educati",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EBEBDA-EP POLO 1 ""B""-Construction de 2 salles de classe(du Projet N° 2-30-01-203-648)",,,,,,,,,,"16,000",,,,LEKIE,,EBEBDA,,Commune de EBEBDA,,EBEBDA,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EBEBDA-EP POLO 1 ""B""-Construction of two classrooms(of project N° 2-30-01-203-648)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBEBDA-EP NKOL-OVANG-construction salles de classe (2)(du Projet N° 2-30-01-203-648),,,,,,,,,,"16,000",,,,LEKIE,,EBEBDA,,Commune de EBEBDA,,EBEBDA,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBEBDA-EP NKOL-OVANG-Construction of two classrooms(of project N° 2-30-01-203-648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"32,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411242261,,,Commune de EBEBDA  :  Achats de mobiliers de bureau,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,500,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,EBEBDA COUNCIL  :  Purchase of office furniture,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EBEBDA-EP POLO 1 ""B""-Equipement en bureau de maître (2)(du Projet N° 3-40-00-226-239)",,,,,,,,,,250,,,,LEKIE,,EBEBDA,,Commune de EBEBDA,,EBEBDA,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EBEBDA-EP POLO 1 ""B""- Provision of a teacher desk (2)(of project N° 3-40-00-226-239)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBEBDA-EP NKOL-OVANG-Equipement en bureau de maître (2)(du Projet N° 3-40-00-226-239),,,,,,,,,,250,,,,LEKIE,,EBEBDA,,Commune de EBEBDA,,EBEBDA,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBEBDA-EP NKOL-OVANG- Provision of a teacher desk (2)(of project N° 3-40-00-226-239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411242270,,,Commune de EBEBDA  :  Achats de matériels pédagogiques,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"3,600",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,EBEBDA COUNCIL  :  Purchase of teaching aids,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBEBDA-EP NKOL-OVANG-Equipement en tables bancs (60)(du Projet N° 3-40-00-226-235),,,,,,,,,,"1,800",,,,LEKIE,,EBEBDA,,Commune de EBEBDA,,EBEBDA,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBEBDA-EP NKOL-OVANG-Provision of 60 desks(of project N° 3-40-00-226-235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EBEBDA-EP POLO 1 ""B""-Equipement en tables bancs (60)(du Projet N° 3-40-00-226-235)",,,,,,,,,,"1,800",,,,LEKIE,,EBEBDA,,Commune de EBEBDA,,EBEBDA CENTRE,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EBEBDA-EP POLO 1 ""B""-Provision of 60 desks(of project N° 3-40-00-226-235)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"3,600",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411302222,,,"Commune de ESEKA  :  Construction, agrandissement, réhabilitation de bâtiments destinés à des salles de classe et autres",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"16,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"ESEKA COUNCIL  :  Construction, extension, rehabilitation of buildings for classrooms and other structures for educati",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESEKA-EP ESEKA GR II-Construction de 2 salles de classe(du Projet N° 2-30-01-203-648),,,,,,,,,,"16,000",,,,NYONG ET KELLE,,ESEKA,,Commune de ESEKA,,ESEKA,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESEKA-EP ESEKA GR II-Construction of two classrooms(of project N° 2-30-01-203-648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"16,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411302261,,,Commune de ESEKA  :  Achats de mobiliers de bureau,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,250,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,ESEKA COUNCIL  :  Purchase of office furniture,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESEKA-EP ANNEXE ESEKA GR II-Equipement en bureau de maître (2)(du Projet N° 3-40-00-226-239),,,,,,,,,,250,,,,NYONG ET KELLE,,ESEKA,,Commune de ESEKA,,ESEKA,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESEKA-EP ANNEXE ESEKA GR II-Provision of a teacher desk (2)(of project N° 3-40-00-226-239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411302270,,,Commune de ESEKA  :  Achats de matériels pédagogiques,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"1,800",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,ESEKA COUNCIL  :  Purchase of teaching aids,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESEKA-EP ESEKA GR II-Equipement en tables bancs (60)(du Projet N° 3-40-00-226-235),,,,,,,,,,"1,800",,,,NYONG ET KELLE,,ESEKA,,Commune de ESEKA,,ESEKA,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESEKA-EP ESEKA GR II-Provision of 60 desks(of project N° 3-40-00-226-235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"1,800",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411322222,,,"Commune de ESSE  :  Construction, agrandissement, réhabilitation de bâtiments destinés à des salles de classe et autres",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"16,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"ESSE COUNCIL  :  Construction, extension, rehabilitation of buildings for classrooms and other structures for educati",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESSE-EP AWAE'ESSE-Construction Salles de Classe (2)(du Projet N° 2-30-01-203-648),,,,,,,,,,"16,000",,,,MEFOU ET AFAMBA,,ESSE,,Commune de ESSE,,ESSE,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESSE-EP AWAE'ESSE-Construction of 02 classrooms(of project N° 2-30-01-203-648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"16,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411322261,,,Commune de ESSE  :  Achats de mobiliers de bureau,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,250,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,ESSE COUNCIL  :  Purchase of office furniture,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESSE-EP AWAE'ESSE-Equipement en bureau de maître (2)(du Projet N° 3-40-00-226-239),,,,,,,,,,250,,,,MEFOU ET AFAMBA,,ESSE,,Commune de ESSE,,ESSE,,,,,,,,Maire,,,,
,,,,,,,,,,,,CENTRE   / CENTRE,,,,,,,,,,,,,RT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESSE-EP AWAE'ESSE-Provision of a teacher desk (2)(of project N° 3-40-00-226-239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,156411322270,,,Commune de ESSE  :  Achats de matériels pédagogiques,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"1,800",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,ESSE COUNCIL  :  Purchase of teaching aids,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESSE-EP AWAE'ESSE-Equipement en tables bancs (60)(du Projet N° 3-40-00-226-235),,,,,,,,,,"1,800",,,,MEFOU ET AFAMBA,,ESSE,,Commune de ESSE,,ESSE,,,,,,,,Maire,,,,
